ID,Req. Timestamp,Resp. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body
448996,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/exim,200,OK,1,565,2180
448997,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/exim/action,200,OK,0,565,2180
448998,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/exim/action/exportSitesTree,200,OK,0,565,1143
448999,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/exim/action/importHar,200,OK,0,565,1091
449000,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/exim/action/importModsec2Logs,200,OK,0,565,1168
449001,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/exim/action/importUrls,200,OK,0,565,1149
449002,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/exim/action/importZapLogs,200,OK,0,565,1171
449003,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/exim/action/pruneSitesTree,200,OK,0,565,1155
449004,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/exim/other,200,OK,0,565,2180
449005,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/exim/other/exportHar,200,OK,0,565,1305
449006,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/exim/other/exportHarById,200,OK,0,564,939
449007,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/exim/other/sendHarRequest,200,OK,0,565,1371
449008,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/forcedUser,200,OK,0,565,1066
449009,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/forcedUser/action,200,OK,0,565,1066
449010,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/forcedUser/action/setForcedUser,200,OK,0,565,1269
449011,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/forcedUser/action/setForcedUserModeEnabled,200,OK,0,565,1183
449012,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/forcedUser/view,200,OK,0,565,1066
449013,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/forcedUser/view/getForcedUser,200,OK,1,565,1166
449014,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/forcedUser/view/isForcedUserModeEnabled,200,OK,0,565,1109
449015,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql,200,OK,1,565,3607
449016,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/action,200,OK,0,565,3608
449017,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/action/importFile,200,OK,0,565,1246
449018,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/action/importUrl,200,OK,0,565,1232
449019,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/action/setOptionArgsType,200,OK,0,565,1172
449020,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/action/setOptionLenientMaxQueryDepthEnabled,200,OK,0,565,1254
449021,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/action/setOptionMaxAdditionalQueryDepth,200,OK,1,565,1256
449022,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/action/setOptionMaxArgsDepth,200,OK,0,565,1176
449023,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/action/setOptionMaxQueryDepth,200,OK,0,565,1175
449024,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/action/setOptionOptionalArgsEnabled,200,OK,0,565,1237
449025,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/action/setOptionQueryGenEnabled,200,OK,0,565,1207
449026,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/action/setOptionQuerySplitType,200,OK,0,565,1214
449027,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/action/setOptionRequestMethod,200,OK,0,565,1183
449028,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/view,200,OK,0,565,3608
449029,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/view/optionArgsType,200,OK,0,565,1053
449030,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/view/optionLenientMaxQueryDepthEnabled,200,OK,1,565,1137
449031,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/view/optionMaxAdditionalQueryDepth,200,OK,0,565,1114
449032,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/view/optionMaxArgsDepth,200,OK,0,565,1074
449033,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/view/optionMaxQueryDepth,200,OK,0,565,1073
449034,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/view/optionOptionalArgsEnabled,200,OK,0,565,1106
449035,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/view/optionQueryGenEnabled,200,OK,0,565,1075
449036,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/view/optionQuerySplitType,200,OK,0,565,1089
449037,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/graphql/view/optionRequestMethod,200,OK,1,565,1057
449038,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions,200,OK,0,565,3164
449039,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/action,200,OK,0,565,3164
449040,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/action/addDefaultSessionToken,200,OK,1,565,1309
449041,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/action/addSessionToken,200,OK,0,565,1239
449042,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/action/createEmptySession,200,OK,0,565,1267
449043,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/action/removeDefaultSessionToken,200,OK,0,565,1210
449044,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/action/removeSession,200,OK,0,565,1217
449045,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/action/removeSessionToken,200,OK,0,565,1253
449046,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/action/renameSession,200,OK,0,565,1338
449047,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/action/setActiveSession,200,OK,0,565,1238
449048,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/action/setDefaultSessionTokenEnabled,200,OK,1,565,1341
449049,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/action/setSessionTokenValue,200,OK,0,565,1460
449050,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/action/unsetActiveSession,200,OK,1,565,1155
449051,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/view,200,OK,0,565,3164
449052,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/view/activeSession,200,OK,0,565,1146
449053,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/view/defaultSessionTokens,200,OK,0,565,1071
449054,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/view/sessionTokens,200,OK,1,565,1147
449055,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/view/sessions,200,OK,0,565,1252
449056,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/httpSessions/view/sites,200,OK,1,565,1036
449057,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud,200,OK,0,565,5080
449058,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action,200,OK,0,565,5080
449059,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/log,200,OK,0,565,1093
449060,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/recordRequest,200,OK,0,565,1219
449061,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/resetTutorialTasks,200,OK,0,565,1073
449062,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/setOptionBaseDirectory,200,OK,0,565,1160
449063,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/setOptionDevelopmentMode,200,OK,0,565,1152
449064,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/setOptionEnableOnDomainMsgs,200,OK,0,565,1120
449065,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/setOptionEnabledForDaemon,200,OK,1,565,1114
449066,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/setOptionEnabledForDesktop,200,OK,0,565,1117
449067,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/setOptionInScopeOnly,200,OK,0,565,1138
449068,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/setOptionRemoveCSP,200,OK,0,565,1128
449069,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/setOptionShowWelcomeScreen,200,OK,0,565,1117
449070,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/setOptionSkipTutorialTasks,200,OK,0,565,1117
449071,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/setOptionTutorialTaskDone,200,OK,0,565,1111
449072,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/setOptionTutorialTestMode,200,OK,0,565,1114
449073,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/action/setUiOption,200,OK,0,565,1232
449074,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/other,200,OK,0,565,5080
449075,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/other/changesInHtml,200,OK,0,564,794
449076,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view,200,OK,0,565,5080
449077,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/getUiOption,200,OK,0,565,1158
449078,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/heartbeat,200,OK,1,565,1017
449079,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/hudAlertData,200,OK,0,565,1123
449080,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionAllowUnsafeEval,200,OK,0,565,1069
449081,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionBaseDirectory,200,OK,0,565,1072
449082,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionDevelopmentMode,200,OK,0,565,1068
449083,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionEnableOnDomainMsgs,200,OK,0,565,1024
449084,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionEnableTelemetry,200,OK,0,565,1016
449085,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionEnabledForDaemon,200,OK,1,565,1019
449086,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionEnabledForDesktop,200,OK,0,565,1022
449087,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionInScopeOnly,200,OK,0,565,1053
449088,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionRemoveCSP,200,OK,0,565,1044
449089,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionShowWelcomeScreen,200,OK,0,565,1022
449090,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionSkipTutorialTasks,200,OK,0,565,1021
449091,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionTutorialHost,200,OK,0,565,1007
449092,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionTutorialPort,200,OK,0,565,1007
449093,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionTutorialTasksDone,200,OK,0,565,1021
449094,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionTutorialTestMode,200,OK,0,565,1019
449095,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/optionTutorialUpdates,200,OK,0,565,1016
449096,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/tutorialUpdates,200,OK,0,564,998
449097,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hud/view/upgradedDomains,200,OK,0,564,998
449098,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/hudfiles,200,OK,0,564,257
449099,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/keyboard,200,OK,0,564,724
449100,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/keyboard/other,200,OK,0,564,724
449101,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/keyboard/other/cheatsheetActionOrder,200,OK,0,564,976
449102,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/keyboard/other/cheatsheetKeyOrder,200,OK,0,564,978
449103,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/localProxies,200,OK,0,565,1430
449104,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/localProxies/action,200,OK,1,565,1430
449105,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/localProxies/action/addAdditionalProxy,200,OK,0,565,1563
449106,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/localProxies/action/removeAdditionalProxy,200,OK,0,565,1266
449107,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/localProxies/view,200,OK,0,565,1430
449108,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/localProxies/view/additionalProxies,200,OK,0,565,1092
449109,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network,200,OK,1,565,8098
449110,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action,200,OK,0,565,8098
449111,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/addAlias,200,OK,0,565,1245
449112,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/addHttpProxyExclusion,200,OK,0,565,1309
449113,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/addLocalServer,200,OK,0,565,1972
449114,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/addPassThrough,200,OK,0,565,1320
449115,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/addPkcs12ClientCertificate,200,OK,0,565,1497
449116,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/addRateLimitRule,200,OK,1,565,1942
449117,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/generateRootCaCert,200,OK,0,565,1095
449118,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/importRootCaCert,200,OK,1,565,1253
449119,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/removeAlias,200,OK,0,565,1114
449120,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/removeHttpProxyExclusion,200,OK,0,565,1168
449121,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/removeLocalServer,200,OK,0,565,1276
449122,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/removePassThrough,200,OK,0,565,1157
449123,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/removeRateLimitRule,200,OK,0,565,1182
449124,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setAliasEnabled,200,OK,0,565,1263
449125,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setConnectionTimeout,200,OK,0,565,1176
449126,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setDefaultUserAgent,200,OK,0,565,1165
449127,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setDnsTtlSuccessfulQueries,200,OK,0,565,1314
449128,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setHttpProxy,200,OK,0,565,1511
449129,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setHttpProxyAuthEnabled,200,OK,0,565,1214
449130,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setHttpProxyEnabled,200,OK,0,565,1187
449131,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setHttpProxyExclusionEnabled,200,OK,0,565,1317
449132,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setPassThroughEnabled,200,OK,1,565,1307
449133,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setRateLimitRuleEnabled,200,OK,0,565,1324
449134,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setRootCaCertValidity,200,OK,0,565,1279
449135,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setServerCertValidity,200,OK,0,565,1272
449136,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setSocksProxy,200,OK,0,565,1657
449137,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setSocksProxyEnabled,200,OK,1,565,1191
449138,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setUseClientCertificate,200,OK,0,565,1194
449139,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/action/setUseGlobalHttpState,200,OK,0,565,1180
449140,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/other,200,OK,0,565,8098
449141,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/other/proxy.pac,200,OK,0,564,811
449142,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/other/rootCaCert,200,OK,0,564,885
449143,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/other/setProxy,200,OK,0,564,920
449144,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/view,200,OK,1,565,8098
449145,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/view/getAliases,200,OK,0,565,1055
449146,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/view/getConnectionTimeout,200,OK,0,565,1065
449147,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/view/getDefaultUserAgent,200,OK,0,565,1050
449148,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/view/getDnsTtlSuccessfulQueries,200,OK,0,565,1095
449149,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/view/getHttpProxy,200,OK,0,565,1021
449150,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/view/getHttpProxyExclusions,200,OK,0,565,1062
449151,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/view/getLocalServers,200,OK,0,565,1041
449152,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/view/getPassThroughs,200,OK,0,565,1072
449153,Tue Mar 17 19:11:41 MSK 2026,Tue Mar 17 19:11:41 MSK 2026,GET,http://localhost:8080/UI/network/view/getRateLimitRules,200,OK,0,565,1041
